poiId,name,avgScore,address,phone,openTime,extraInfos,hasFoodSafeInfo,longitude,latitude,avgPrice,brandId,brandName,showStatus
169160154,憨小二坛子焖肉米饭,3.5,涪城区剑南路西段乐荟城2楼,13389286686,周一至周日 11:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.706156,31.484877,19,0,,1
184602232,口水面·盖浇饭·炒饭（万达店）,4.3,涪城区花园路2号5栋1层6-7号,15002844357,周一至周日 08:00-22:00,[],True,104.717878,31.456476,12,0,,1
179109957,丼和猪脚饭,4.1,涪城区涪城区跃进路50号平政桥头一心堂,0816-2288365/19981788365,周一至周日 10:30-21:30,[],True,104.742849,31.476494,17,0,,1
108019826,新北京烤鸭,5,安州区好医生大道中段花亥格兰春天1幢1号（帝豪超市对面）,18781666883/18188381577,周一至周日 08:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.55217,31.541239,25,0,,1
118197195,粉掌柜米粉店,3.5,盐亭县文武街58号,13990293990,周一至周日 09:00-21:00,[],True,105.387446,31.221674,0,0,,1
1236124992,派乐汉堡,3.5,涪城区永惠路北段147号2栋3单元草市街辣妹子砂锅串串旁边,13881115136,周一至周日 10:00-22:00,[],True,104.626945,31.462809,11,0,,1
183970093,尊宝比萨（涪城店）,4.6,涪城区滨江路跃进路52号12-21,0816-2589697,周一至周日 10:00-22:00  2020-01-24至2020-01-31 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.745503,31.476269,37,23791,尊宝比萨,1
190633671,小淮娘鸭血粉丝汤&锅贴（北街步行街店）,5,涪城区兴达街中环美食广场2楼楼梯口,18784080388,周一至周日 10:30-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.752214,31.461613,16,2886835,小淮娘鸭血粉丝,1
169966203,大鱼和风料理（江油店）,5,江油市涪江路西二巷良友小区北边对面,13698132963,周一至周日 10:30-22:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.74664,31.77601,40,0,,1
179269243,五谷漁粉,4.6,涪城区剑南路西段乐荟城负1-9（爱达乐右转）,15881628622,周一至周日 10:00-22:00,[],True,104.706314,31.484887,15,0,,1
158740845,海上海泊晶酒店咖啡厅,4.2,涪城区金菊街5号,0816-2768888/6352895,周一至周日 全天,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.72129,31.45815,47,0,,1
6243118,幺妹冒菜,5,江油市中坝镇生产街明月小区5号楼1号门面,13158888577,周一至周日 10:00-22:00,[],False,104.744489,31.775533,22,0,,1
188598276,肯德基（李白大道店）,4,江油市李白大道南二段1号宝龙广场一层M-F1-060号,4009200715/0816-3766871,周一至周日 10:00-22:00,[],True,104.718198,31.750064,30,939246,肯德基,1
127408824,板烧厨房,5,涪城区剑南路西段长虹国际城步行街肯德基对面（大润发后面美食街）,0816-6336505/18081255332,周一至周日 09:30-21:00,[],True,104.742876,31.46849,20,0,,1
96789168,紫谷花语咖啡,3.9,涪城区创业大道245号A区2幢1层14.15.16号,0816-2294486/13398385425,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.69192,31.48527,38,0,,1
185450237,铜锣码头,4.2,涪城区高新区永兴镇都得利市场B-1-3号,13350980699,周一至周日 10:00-22:30,[],True,104.632247,31.461106,15,0,,1
2854266,肯德基（新金轮店）,3.5,江油市金轮干道纪念碑汇星商场一楼,4009200715/0816-3266995,周一至周日 全天,[],True,104.74291,31.77406,31,939246,肯德基,1
1250659099,赵鸭子·甜皮鸭（御营坝店）,5,涪城区御旗路7号2幢11-13号,18011664600,周一至周日 09:00-20:30  2020-01-27至2020-01-28 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.737009,31.453103,18,0,,1
5919705,三顾冒菜（高水店）,3.8,涪城区跃进路北段81号,0816-6383198,周一至周日 10:00-21:30,[],True,104.742131,31.490289,30,110795,三顾冒菜,1
169497474,华莱士·全鸡汉堡（长虹大道中段）,3.7,涪城区长虹大道中段103-14号,0816-2666735,周一至周日 08:00-23:00,[],True,104.737874,31.467703,18,26189,华莱士,1
962439,肯德基（天津桥店）,3.5,涪城区安昌路17号涪陵大厦一楼,4009200715/0816-2230921,周一至周日 全天,[],True,104.74827,31.458904,30,939246,肯德基,1
176021110,甄旺海鲜面·锡纸花甲米线（万达步行街店）,4.4,涪城区花园路9号6幢一单元1楼34号,17378691106,周一至周日 10:00-22:00,[],True,104.72055,31.454084,16,0,,1
157276027,流岩,5,涪城区126文化创意园内（原花圃位置）,0816-2868408,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.755805,31.438692,60,0,,1
191116646,肯德基（绵阳经开万达店）,3.5,涪城区经开区三江大道16号和18号万达广场1033号,4009200715/0816-6901688,周一至周日 10:00-22:00,[],True,104.785026,31.412947,30,939246,肯德基,1
195913437,MOTION 墨森咖啡酒吧,4,涪城区金菊街31-6,17521016842/15245751888,周一至周日 14:00-02:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.722201,31.455632,42,0,,1
164294851,正新鸡排（纪念碑店）,3,江油市解放路南段46号（新华书店斜对面，菲顿酒店旁）,17390119600/18161012909,周一至周日 10:00-22:00,[],False,104.743374,31.772541,0,0,,1
165079873,豪记虾皇龙虾馆,3.8,涪城区上马西街67号9栋4号（上马新村9栋4号）,15882878995,周一至周日 10:30-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.697642,31.487675,50,0,,1
78368075,德客基,3.9,梓潼县文昌镇崇文街东段潼鑫商业广场C幢201号,0816-8220077,周一至周日 08:30-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,105.163109,31.635373,15,0,,1
84617299,上海汤包粥,3.5,涪城区南河路文兴街2-10号,15281606199,周一至周日 08:00-22:00  2020-01-24至2020-01-30 休息,[],True,104.753542,31.45212,10,0,,1
178794158,鱼吖吖酸菜鱼米饭,4.6,涪城区兴达街3-10号中环美食城二层,13688168698,周一至周日 10:30-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.752165,31.461519,19,0,,1
162872945,罗记•豆瓣抄手（御营店）,3,涪城区长虹大道南段68号卓越朝阳1栋1层26号,0816-2251688/18683834256,周一至周日 08:00-21:00,[],True,104.744255,31.450934,8,0,,1
158909213,面小二面馆,5,涪城区富乐路5号（富乐路公交站背后）,18011123335,,[],False,104.743706,31.465713,10,0,,1
95298659,杨铭宇黄焖鸡米饭（西科大店）,3.6,涪城区青义镇青羊小区一号楼12号门面（西科大新区）,13778031842,周一至周日 09:30-21:30,[],True,104.70293,31.5412,18,0,,1
156748018,彼尔德汉堡,4.5,涪城区永兴镇永顺路31号,18030929848,周一至周日 08:00-00:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.64221,31.45458,20,0,,1
157371499,何顺小吃,5,涪城区涪马家巷8-1号,18780348866,周一至周日 10:00-20:00,[],True,104.754521,31.457021,9,0,,1
185721543,拌面江湖·大熊抄手（万达店）,4.1,涪城区金菊街10号金橘楼1幢10-1、10-2号,19983012938,周一至周日 全天,[],True,104.721168,31.457401,15,0,,1
186386337,关刀即时捞,4.1,涪城区石桌子街万达广场室内步行街3层3003号,0816-2107008,周一至周日 11:00-22:00,[],True,104.784087,31.411797,25,0,,1
95503510,坝坝小龙虾（永兴店）,3.9,涪城区永兴镇绵兴西路52-23号奥迪4S店对面（永兴长途汽车站）,13659028326,周一至周日 16:00-24:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.63054,31.45852,40,0,,1
189153508,DORA口袋水饺,3.8,游仙区东津路19-12号负一楼永辉超市入口旁,13118174888/18104456216,周一至周日 10:30-21:00,[],True,104.771175,31.4654,15,0,,1
165011741,憨小二坛子焖肉米饭,4.6,涪城区临园路东段新世界百货5楼,15983607738,周一至周日 10:00-21:30,[],True,104.742425,31.464146,16,0,,1
165755352,鲁鸣扬黄焖鸡米饭,4.4,涪城区普明北路东段351号附93号自建房1楼（双碑社区居委会6组）,13698129359,周一至周日 09:30-24:00  2020-01-24至2020-01-30 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.69034,31.468812,13,0,,1
99087005,荷小馆新派荷叶饭（江油店）,4.6,江油市中坝镇劳动街17号（汇星百货后大门台客屋旁边巷子内）,13990191355,周一至周日 09:00-21:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.74232,31.77347,17,0,,1
169998316,虾客宴,0,江油市东胜路307号,0816-3327587,周一至周日 17:00-22:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.743072,31.781582,50,0,,1
152312627,和平农家乐,3,平武县响岩镇三桥村牛角垭隧道口东两百米,0816-8869331/18161063859,周一至周日 09:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.715207,32.05304,0,0,,1
156741362,乐享麦乐基,5,涪城区三江国际丽城C区5-1-6号,18011106119,周一至周日 10:00-22:00,[],True,104.779523,31.427665,20,0,,1
190668290,华莱士·全鸡汉堡（华莱士西平店）,4,三台县西平镇西蜀大道南段105-107,0816-5162085/13881036946,周一至周日 09:00-22:00,[],True,105.093193,31.08799,18,26189,华莱士,1
1552883407,hello monkey亲子餐厅（东原店）,4.6,游仙区东原路,18116599257,周一至周日 10:00-20:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.753341,31.479548,43,0,,1
178857659,栖川山葵家（凯德店）,3.4,涪城区临园路东段74号（凯德5楼，众想对面）,0816-2378008,周一至周日 11:00-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.74128,31.46386,79,0,,1
103464608,首度煲仔,4.6,涪城区涪城路三鹏广场旁（原一点味）,0816-2330966,周一至周日 08:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.750387,31.456535,16,0,,1
193437668,窑鸡王（长虹大道店）,3,涪城区长虹大道90-14号,17780166003,周一至周日 10:00-04:30,[],True,104.73851,31.46929,20,0,,1
195111940,小酒馆翘脚牛肉,0,游仙区沈家坝北街83幢,17361283905,周一至周日 10:00-22:00,[],False,104.782995,31.461308,25,0,,1
81598567,黑将军鸡翅包饭,4.9,涪城区马家巷星期八旁,13890108873,周一至周日 10:00-21:00,[],False,104.754536,31.457903,0,0,,1
927332148,螺蛳粉,0,涪城区青义镇青义路149-2号,18380592228,周一至周日 10:00-22:00,[],True,104.70032,31.540718,12,0,,1
1192406440,赵鸭子·甜皮鸭（通安巷店）,0,涪城区沿江东街2-9号,18011664600,周一至周日 09:30-21:00,[],False,104.73927,31.461307,18,0,,1
157088769,田记小龙虾,4.7,涪城区绵兴西路永兴客运站旁,15881667537,周一至周日 16:00-24:00,[],True,104.629814,31.458243,47,0,,1
1287136442,三不管街头牛排（南河健安街店）,5,涪城区健安街117号,18780389000,周一至周日 11:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.751829,31.450419,40,0,,1
175384723,PaPaYa泰国咖喱屋,3,江油市火炮街28―22号（华丽广场小春熙美食街）,17313711773,周一至周日 11:30-14:00 17:30-21:00,[],True,104.744902,31.776036,15,0,,1
91145466,德帝克（三医院店）,4.1,游仙区剑南路东段146-14号（红芙蓉小区门口）,18281634652,周一至周日 10:00-00:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.76277,31.46915,20,0,,1
179103140,毛记秘制鸭肠串,4.6,涪城区马家巷1-3,18780589425,周一至周日 10:00-22:00,[],True,104.754584,31.458124,13,0,,1
164699050,重庆鸡公煲（万达店）,3.5,涪城区绵州大道中段万达CBD18栋51号1层,13475525362,周一至周日 10:00-22:00,[],True,104.785348,31.411291,18,0,,1
194524573,庙东排骨（凯德店）,5,涪城区长虹大道114号附14号,0816-2601060,周一至周日 11:00-23:30  2020-01-23至2020-01-31 休息,[],True,104.738426,31.464302,17,0,,1
150918536,过桥米线烤肉拌饭,0,安州区益昌路东段56-58号（唐氏车行东北30米）,18683655546/15681110301,周一至周日 10:00-21:00,"[{'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.564418,31.547231,10,0,,1
160481213,江油冷签签,4.4,涪城区花园东街29号,15681972888/17308169916,周一至周日 09:00-21:00  2020-01-24至2020-01-30 休息,[],False,104.720485,31.45534,16,0,,1
42802722,曹氏鸭脖,4.1,涪城区四川省绵阳市涪城区六一堂路机场东路83号,13778134950,周一至周日 10:00-21:00,[],True,104.764182,31.421236,10,0,,1
157365238,戊丰记卤肉饭（万达店）,4.8,涪城区花园路9号6-15号,0816-2192026/13778101521,周一至周日 10:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.720976,31.453537,14,0,,1
84880383,何氏手工炭烤饼（警钟街店）,5,涪城区警钟街56号附5号,15082191512,周一至周日 11:00-21:00,[],True,104.75569,31.45808,9,0,,1
157683586,御林霸小龙虾,3.9,涪城区滨河南路东段（御营坝联首兄弟火锅旁）,0816-2253555,周一至周日 10:00-04:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.737493,31.457231,55,0,,1
916722225,叁友记（富乐路店）,3.5,涪城区涪城区富乐路7-4号,13330905544,周一至周日 10:00-22:00,[],False,104.74345,31.46517,10,0,,1
1338421428,筑溪贵州花溪牛肉米线（永兴店）,0,涪城区永昌路52号,0816-2996060,周一至周日 09:00-20:30,[],False,104.652849,31.455895,13,0,,1
164850826,惠喵喵锡纸花甲米线,4.2,涪城区绵州大道中段CBD万达广场一楼万达家园便利店对面,17386731031,周一至周日 10:30-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.78596,31.41131,13,0,,1
114023558,五十度灰咖啡酒馆,5,涪城区长虹国际城大润发26栋4单元902室（大润发吉咖啡左侧10米电梯直达）,18681631376,周二至周日 13:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.742826,31.467752,22,0,,1
546146878,冷沾沾（涪城万达店）,5,涪城区花园路9号万达广场三楼3025B（新华文轩旁）,13890141414,周一至周日 10:00-22:00  2020-01-28 休息,[],True,104.720855,31.452489,18,0,,1
159145337,半亩方塘,4.4,梓潼县崇文街北段85号,0816-8222944,周一至周日 11:00-20:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,105.166071,31.636898,0,0,,1
165029237,晨堡汉堡炸鸡（塘汛店）,4,涪城区塘汛镇群丰街64号,0816-2717795,周一至周日 09:00-22:00,[],True,104.789883,31.39623,15,0,,1
165698780,彭德楷黄焖鸡米饭（跃进路总店）,3.7,涪城区跃进路6号长虹国际城13栋1楼4号,17313653669,周一至周日 09:30-22:00,[],True,104.741483,31.469238,16,0,,1
97649699,渝罗香特色罐罐米线,5,江油市太平镇乾元路西段英伦庄园,15390276715,周一至周日 09:00-20:30,[],True,104.721372,31.770863,10,0,,1
123496353,华莱士·全鸡汉堡（美宏店）,4.4,涪城区长虹大道东方华尔街10栋1层32号（美宏超市进出口处）,0816-2310276,周一至周日 08:00-22:00,[],True,104.738223,31.481066,17,26189,华莱士,1
188475506,正新鸡排（经开万达店）,3,涪城区三江大道万达广场室内步行街3层3061号,0816-2107188,周一至周日 09:00-21:30,[],True,104.78426,31.4124,15,1331436,正新鸡排,1
156615416,王氏现捞鸭脖（六里村店）,3.5,游仙区六里村华兴南街24号,13981132545,周一至周日 14:30-19:00,[],True,104.76926,31.484136,17,0,,1
1337939969,正新鸡排（铂金时代店）,3.5,涪城区火炬西街北段铂金时代底商,18190010081,周一至周日 09:00-22:00,[],True,104.677187,31.471198,0,0,,1
163052837,味轩冒菜,4.1,盐亭县云溪镇阳光水岸外滩18幢1楼（外滩18号楼下）,18148061556,周一至周日 11:00-21:30,[],True,105.398607,31.205768,0,0,,1
192239911,哆宝莱汉堡咖啡,4.3,涪城区剑南路西段富临东方广场商2-1-23号,0816-2353112/19915972217,周一至周日 09:30-24:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.749226,31.468036,14,0,,1
poiId,name,avgScore,address,phone,openTime,extraInfos,hasFoodSafeInfo,longitude,latitude,avgPrice,brandId,brandName,showStatus
153604234,巴适农家乐,0,江油市大康镇因明村九组匡山佛爷洞内,13881195509/15228712241,周一至周日 06:00-23:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.699857,31.834303,0,0,,1
84770980,冷沾沾（万达金街店）,5,涪城区花园路（万达广场）3号门斜对面,0816-2728188/18181766758,周一至周日 10:00-22:00,[],True,104.720781,31.454001,15,0,,1
162164828,曹氏鸭脖（永兴店）,3.5,涪城区绵兴中路240号,18281914135,周一至周日 11:00-22:00,[],True,104.643657,31.459603,10,0,,1
159233629,筷子米线（火炬东街店）,3.9,涪城区火炬东街28号,13730717913,周一至周日 11:00-20:30,[],True,104.6827,31.46817,15,0,,1
160098571,王妈手撕烤兔,4,涪城区涪沿江东街4-5号,0816-2558819/18011124356,周一至周日 10:00-02:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.73956,31.46137,39,0,,1
113137779,老鲁记黄焖鸡米饭,3.7,涪城区普明寺后街27号1楼,15892666084,周一至周日 09:00-21:00,[],True,104.681109,31.473193,18,0,,1
162711043,宽窄先生脆皮炸鸡烤肉饭,3.6,盐亭县云溪镇文同路217号中央天街1号楼1-3-12号,0816-7121706/18181785324,周一至周日 09:30-21:30  2020-01-24至2020-01-30 休息,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,105.393236,31.220099,0,0,,1
153644314,绣凤米线,5,涪城区绵阳科创区剑南路西段323号乐荟城23号、31号,0816-2557188,周一至周日 09:00-21:00,[],True,104.705792,31.484024,20,0,,1
164852649,三顾冒菜（万达CBD店）,3.4,涪城区石桌子街12-8号（万达CBD东侧商业街内）,18030969654,周一至周日 09:00-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.785142,31.411089,19,110795,三顾冒菜,1
192706025,窑鸡王（长虹世纪城店）,3.5,涪城区高水南街33号,17709026002,周一至周日 10:00-04:30,[],True,104.741409,31.489424,20,0,,1
165403029,海鲜遇上面,3.9,涪城区剑南路西段乐荟城1楼323-95号（上善本味旁）,18084880614,周一至周日 10:00-22:00,[],True,104.7066,31.484219,21,0,,1
186572468,阿甘锅盔（万达店）,4,涪城区万达商业街,13890112645,周一至周日 10:00-22:00,[],True,104.720699,31.454105,14,2885276,阿甘锅盔,1
192677680,曾哈儿卤鹅（顺河街店）,3.8,涪城区顺河前街6-8号,13350971234,周一至周日 08:00-20:00,[],False,104.756698,31.460445,25,0,,1
1497495850,壹号花园音乐餐酒吧（芙蓉汉城店）,5,游仙区游仙区芙蓉汉城一环路东段148-158号,0816-6109999,周一至周日 09:00-03:00,[],True,104.768879,31.472916,49,0,,1
6065026,三角芝恋,4.9,涪城区红星街14号（马家巷内）,13990179897,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",False,104.754759,31.45728,8,0,,1
192505175,虾皇（五一店）,4.9,涪城区跃进路北段38号5幢1层2-4号,0816-2329288,周一至周日 10:00-12:00 17:00-22:00,[],True,104.743263,31.484165,53,0,,1
95679782,偶·遇火焰薄饼,5,涪城区临园路东段74号凯德广场B1-08号,0816-2266018/13398491350,周一至周日 11:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.741376,31.464244,47,0,,1
1997612291,吉钵钵绵阳万达店,3.5,涪城区花园路9号万达广场3楼,18702870756,周一至周日 10:00-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",False,104.720089,31.453458,0,0,,1
91228916,士百士（桑枣店）,4.5,安州区桑枣兴隆街160号，合家欢砂锅对面,18781632608,周一至周日 09:00-22:00,[],False,104.363173,31.596984,20,0,,1
2255601,肯德基（科技桥店）,4,涪城区临园路东段74号,4009200715/0816-2317332,周一至周日 07:00-02:30,[],True,104.74177,31.46362,30,939246,肯德基,1
poiId,name,avgScore,address,phone,openTime,extraInfos,hasFoodSafeInfo,longitude,latitude,avgPrice,brandId,brandName,showStatus
poiId,name,avgScore,address,phone,openTime,extraInfos,hasFoodSafeInfo,longitude,latitude,avgPrice,brandId,brandName,showStatus
189573213,炙景台烧肉居酒屋（1958店）,5,涪城区滨江路跃进路50号,18989294776,周一至周日 11:00-21:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.745889,31.477111,74,0,,1
179510963,気楽亭日本料理（气乐亭涪城万达店）,5,涪城区花园南街61-12号（万达公馆B栋，教育局对面）,0816-2200029/18142555905,周一至周日 11:30-14:00 17:00-22:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.723147,31.455479,93,0,,1
195083099,初一日式料理（成绵路店）,5,涪城区成绵路1号,0816-8700887/18190652202,周一至周日 11:00-14:00 17:30-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.744561,31.466522,77,0,,1
105603553,Senya鲜家日式料理（高水店）,5,涪城区跃进路北段81号隆盛.馨领域1-12号,0816-2880273,周一至周日 11:00-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.74221,31.48986,71,0,,1
152720585,富士见.碳烤居（火炮街店）,5,江油市火炮街26号,0816-3305566,周一至周日 10:00-21:00,[],True,104.744428,31.775803,56,0,,1
104988571,碳粉新派韩国烤肉料理,5,涪城区长虹国际城26栋4单元10楼5号（大润发对面，吉咖啡旁10米）,17341458485,周二至周日 16:30-20:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.742763,31.467919,50,0,,1
187796710,燦然一番屋,5,江油市大鹏路西段,0816-3679188/15668146222,周一至周日 09:30-22:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}, {'iconUrl': 'http://p1.meituan.net/codeman/4b1c5696fe5bf2c4d23fb01659b3e68b1960.png', 'text': '停车位'}]",True,104.71928,31.748792,81,0,,1
1494416457,烹之精致料理（三鹏广场店）,4.7,涪城区碳码头巷兴宏国际·三鹏广场58号,0816-2899288,周一至周日 10:00-22:00,[],False,104.749817,31.457656,60,0,,1
1156425285,南一岛韩国料理（乐汇城店）,4.5,涪城区乐汇城2楼,0816-2726789,周一至周日 10:00-22:00,[],False,104.705299,31.487626,20,0,,1
1500038633,一间寿司店,4.5,江油市中坝镇人民街幼儿园旁187号,18990120213,周一至周日 10:00-21:00  2020-01-23至2020-01-25 休息,[],True,104.74287,31.777093,30,0,,1
184439577,相扑日式碳火烧肉,4.7,江油市太平路中段巴登广场4楼,0816-3508656,周一至周日 10:30-22:00,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.730194,31.765125,63,0,,1
180572614,韩一品韩国料理한일품,3.5,涪城区虹苑路38号（阳光西雅图5栋1楼46-49号商铺）,0816-2277899,周一至周日 11:00-23:00,[],True,104.684035,31.461308,50,0,,1
1650760306,昊来了寿司（1958店）,5,涪城区跃进路50号,17313639692/17378602552,周一至周日 11:00-14:00 17:00-21:30,"[{'iconUrl': 'http://p0.meituan.net/codeman/551290739062eda37e52999e2315f50c1887.png', 'text': '提供wifi'}]",True,104.74368,31.475817,75,0,,1
